"","Taxonomic_ID","DirectSM_H4","DirectSM_H5","DirectSM_H6","DirectSM_H7","SM_H4","SM_H5","SM_H6","SM_H7","Superkingdom","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"963","42258",0,0,1,0,0,0,0,0,"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Zygosaccharomyces","Zygosaccharomyces mellis"
"964","43146",0,0,2,0,0,1,1,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Hemiptera","Aphididae","Rhopalosiphum","Rhopalosiphum maidis"
"965","43168",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Koelreuteria","Koelreuteria paniculata"
"966","43851",0,0,1,3,1,0,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Sapindales","Anacardiaceae","Schinus","Schinus molle"
"967","44092",0,0,1,0,0,0,0,0,"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycopsidaceae","Saccharomycopsis","Saccharomycopsis malanga"
"968","44689",0,0,0,0,0,0,0,0,"Eukaryota",NA,"Evosea","Eumycetozoa","Dictyosteliales","Dictyosteliaceae","Dictyostelium","Dictyostelium discoideum"
"969","45243",0,0,1,0,0,0,0,0,"Bacteria",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Capnocytophaga haemolytica"
"970","45607",0,0,8,0,0,2,2,0,"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Trichomonascaceae","Wickerhamiella","Wickerhamiella sorbophila"
"971","46072",0,0,1,0,1,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Oleaceae","Ligustrum","Ligustrum japonicum"
"972","47085",0,0,1,0,0,0,2,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Medicago","Medicago lupulina"
"973","47615",0,0,1,0,1,6,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Gossypioides","Gossypioides kirkii"
"974","47877",0,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas amygdali"
"975","47880",0,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas fulva"
"976","48221",0,0,1,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Carnobacterium","Carnobacterium sp."
"977","49451",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Solanales","Solanaceae","Nicotiana","Nicotiana attenuata"
"978","49817",0,0,2,0,0,0,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Erythrina","Erythrina crista-galli"
"979","50376",0,0,1,0,0,0,0,5,"Eukaryota","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Venturia","Venturia effusa"
"980","51655",0,0,1,0,1,0,2,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Plutellidae","Plutella","Plutella xylostella"
"981","54446",0,0,1,0,0,30,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Arecales","Arecaceae","Chamaerops","Chamaerops humilis"
"982","55188",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Sapindales","Rutaceae","Citrus","Citrus unshiu"
"983","55206",0,0,1,0,0,0,0,0,"Bacteria",NA,"Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Sediminispirochaeta","Sediminispirochaeta smaragdinae"
"984","55209",0,0,1,0,0,0,1,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea cypripedii"
"985","56448",0,0,1,0,0,0,2,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Xanthomonas","Xanthomonas arboricola"
"986","56455",0,0,2,0,0,0,5,5,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Xanthomonas","Xanthomonas hyacinthi"
"987","57577",0,0,2,0,0,0,2,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium pratense"
"988","58334",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","Quercus ilex"
"989","64134",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Saxifragales","Hamamelidaceae","Parrotia","Parrotia subaequalis"
"990","65561",0,0,2,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Hypericaceae","Hypericum","Hypericum perforatum"
"991","66656",0,0,1,2,1,0,2,5,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Durio","Durio zibethinus"
"992","68203",0,0,1,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces fungicidicus"
"993","68299",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Ageratum","Ageratum conyzoides"
"994","70325",0,0,1,0,0,0,0,0,"Eukaryota","Metazoa","Arthropoda","Arachnida","Trombidiformes","Eriophyidae","Cecidophyopsis","Cecidophyopsis ribis"
"995","78344",0,0,1,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium gallinarum"
"996","78587",0,0,1,0,0,0,0,5,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Asticcacaulis","Asticcacaulis excentricus"
"997","80867",0,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","Acidovorax avenae"
"998","82624",0,0,1,0,0,0,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Sphingidae","Paonias","Paonias myops"
"999","83655",0,0,1,0,0,0,2,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Leclercia","Leclercia adecarboxylata"
"1000","83683",0,0,1,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus amylolyticus"
"1001","85698",0,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter","Achromobacter xylosoxidans"
"1002","85991",0,0,1,0,0,0,0,0,"Bacteria",NA,"Chlamydiae","Chlamydiia","Chlamydiales","Chlamydiaceae","Chlamydia","Chlamydia pecorum"
"1003","89152",0,0,2,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Peptacetobacter","Peptacetobacter hiranonis"
"1004","93759",0,0,1,0,1,0,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Corchorus","Corchorus olitorius"
"1005","97024",0,0,6,0,0,0,8,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium grandiflorum"
"1006","99019",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus saligna"
"1007","103481",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","Quercus variabilis"
"1008","104087",0,0,1,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas frederiksbergensis"
"1009","107607",0,0,1,0,1,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Aizoaceae","Mesembryanthemum","Mesembryanthemum cordifolium"
"1010","108875",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Herrania","Herrania umbratica"
"1011","115081",0,0,1,0,1,0,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Hymenoptera","Halictidae","Megalopta","Megalopta genalis"
"1012","128810",0,0,0,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Saccharum","Saccharum hybrid cultivar"
"1013","130453",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Arachis","Arachis duranensis"
"1014","137591",0,0,1,0,0,2,1,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","Weissella cibaria"
"1015","143948",0,0,1,0,1,0,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Hemiptera","Aphididae","Diuraphis","Diuraphis noxia"
"1016","143950",0,0,1,2,1,1,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Hemiptera","Aphididae","Sipha","Sipha flava"
"1017","145522",0,0,1,0,0,0,0,0,"Eukaryota",NA,NA,"Eustigmatophyceae","Eustigmatales","Monodopsidaceae","Nannochloropsis","Nannochloropsis oceanica"
"1018","147802",0,0,1,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus iners"
"1019","156304",0,0,1,0,0,1,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Hymenoptera","Apidae","Ceratina","Ceratina calcarata"
"1020","156978",0,0,3,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium imitans"
"1021","157463",0,0,1,0,0,0,1,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Fructobacillus","Fructobacillus ficulneus"
"1022","158822",0,0,1,0,0,0,1,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cedecea","Cedecea neteri"
"1023","170000",0,0,1,0,0,0,0,0,"Eukaryota","Fungi","Basidiomycota","Pucciniomycetes","Pucciniales","Phakopsoraceae","Phakopsora","Phakopsora pachyrhizi"
"1024","176292",0,0,1,0,0,0,1,5,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Secundilactobacillus","Lactobacillus malefermentans"
"1025","178133",0,0,5,2,0,2,4,5,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia argentea"
"1026","198620",0,0,1,2,0,0,5,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas koreensis"
"1027","202950",0,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Acinetobacter baylyi"
"1028","208226",0,0,0,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Alkaliphilus","Alkaliphilus metalliredigens"
"1029","208960",0,0,0,0,0,0,0,0,"Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Fomitiporia","Fomitiporia mediterranea"
"1030","215243",0,0,1,0,0,0,0,0,"Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala oligosperma"
"1031","215689",0,0,8,2,1,1,10,5,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia","Erwinia sp. Ejp617"
"1032","216816",0,0,1,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium longum"
"1033","216963",0,0,1,0,0,0,0,0,"Bacteria",NA,"Tenericutes","Mollicutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma","Spiroplasma sp. TIUS-1"
"1034","219896",0,0,8,0,0,6,11,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Myrtaceae","Syzygium","Syzygium oleosum"
"1035","223967",0,0,1,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylorubrum","Methylorubrum populi"
"1036","225992",0,0,1,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas","Comamonas kerstersii"
"1037","237258",0,0,1,0,0,0,0,5,"Bacteria",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Cloacibacterium","Cloacibacterium normanense"
"1038","246167",0,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio crassostreae"
"1039","260692",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Onagraceae","Oenothera","Oenothera suffrutescens"
"1040","265959",0,0,3,0,0,0,1,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Komagataeibacter","Komagataeibacter saccharivorans"
"1041","290053",0,0,0,0,0,0,0,0,"Bacteria",NA,"Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides helcogenes"
"1042","294733",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Mentha","Mentha canadensis"
"1043","310575",0,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Advenella","Advenella kashmirensis"
"1044","310767",0,0,1,0,0,0,0,5,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Rhodocyclales","Zoogloeaceae","Zoogloea","Zoogloea oryzae"
"1045","311981",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","x Festulolium","Festuca glaucescens x Lolium multiflorum"
"1046","314282",0,0,1,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Psychromonadaceae","Psychromonas","Psychromonas sp. CNPT3"
"1047","319939",0,0,2,0,0,0,2,11,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas otitidis"
"1048","361561",0,0,1,0,0,0,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium aureum"
"1049","375175",0,0,1,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Loigolactobacillus","Lactobacillus backii"
"1050","376207",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Lythraceae","Cuphea","Cuphea hyssopifolia"
"1051","387343",0,0,0,0,0,0,0,0,"Archaea",NA,"Euryarchaeota","Halobacteria","Natrialbales","Natrialbaceae","Halopiger","Halopiger xanaduensis"
"1052","400727",0,0,1,0,0,0,0,0,"Eukaryota","Metazoa","Mollusca","Gastropoda","Architaenioglossa","Ampullariidae","Pomacea","Pomacea canaliculata"
"1053","452569",0,0,2,0,0,0,3,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus cladocalyx"
"1054","458695",0,0,2,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Oleaceae","Ligustrum","Ligustrum lucidum"
"1055","459858",0,0,1,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium noviomagense"
"1056","470933",0,0,2,0,1,0,8,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea eucalypti"
"1057","486640",0,0,1,0,0,0,0,5,"Eukaryota","Metazoa","Arthropoda","Insecta","Hymenoptera","Formicidae","Odontomachus","Odontomachus brunneus"
"1058","497763",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Origanum","Origanum microphyllum"
"1059","501391",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","Quercus rotundifolia"
"1060","543980",0,0,34,12,0,0,19,11,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Thymbra","Thymbra capitata"
"1061","570505",0,0,2,0,0,0,1,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium","Methylobacterium bullatum"
"1062","589437",0,0,0,0,0,0,0,0,"Bacteria",NA,"Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella scopos"
"1063","617123",0,0,1,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoanaerobaculum","Lachnoanaerobaculum umeaense"
"1064","649739",0,0,0,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","Actinomyces sp. oral taxon 848"
"1065","662941",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Hanceola","Hanceola sinensis"
"1066","701257",0,0,1,0,0,0,0,0,"Viruses",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Cecivirus","Bacillus virus 250"
"1067","709323",0,0,1,0,0,0,1,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Fructobacillus","Fructobacillus tropaeoli"
"1068","717741",0,0,1,0,0,0,1,0,"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Hyphopichia","Hyphopichia pseudoburtonii"
"1069","739141",0,0,1,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium","Methylobacterium sp. XJLW"
"1070","742174",0,0,1,0,0,0,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Hemiptera","Aphididae","Melanaphis","Melanaphis sacchari"
"1071","925984",0,0,1,0,0,0,1,0,"Viruses",NA,"Uroviricota","Caudoviricetes","Caudovirales","Myoviridae",NA,"Erwinia phage phiEt88"
"1072","988801",0,0,1,0,1,0,1,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Rosenbergiella","Rosenbergiella nectarea"
"1073","991123",0,0,2,2,1,0,5,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Sapindales","Anacardiaceae","Spondias","Spondias tuberosa"
"1074","1048951",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Triplaris","Triplaris purdiei"
"1075","1079368",0,0,1,0,0,0,0,0,"Eukaryota",NA,"Bacillariophyta","Bacillariophyceae",NA,NA,NA,"Endosymbiont of Durinskia baltica"
"1076","1150389",0,0,1,0,0,0,0,0,"Bacteria",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,"Flavobacteriaceae bacterium UJ101"
"1077","1291311",0,0,2,0,0,0,1,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Thysanoptera","Thripidae","Thrips","Thrips australis"
"1078","1324350",0,0,2,0,0,0,1,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Acinetobacter equi"
"1079","1487956",0,0,1,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium sp. ATCC 6931"
"1080","1495044",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","Quercus aquifolioides"
"1081","1539051",0,0,1,0,2,1,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Bombella","Bombella intestini"
"1082","1541805",0,0,1,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Arsenophonus","Arsenophonus endosymbiont of Apis mellifera"
"1083","1544694",0,0,1,0,7,0,2,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Rosenbergiella","Rosenbergiella epipactidis"
"1084","1592347",0,0,1,0,0,0,1,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Acinetobacter sp. AgosA2.1"
"1085","1720083",0,0,1,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Acetilactobacillus","Acetilactobacillus jinshanensis"
"1086","1804990",0,0,1,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae",NA,"Microbacteriaceae bacterium WY83"
"1087","1898203",0,0,1,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,"Lachnospiraceae bacterium"
"1088","1905730",0,0,1,0,1,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium","Pectobacterium parmentieri"
"1089","1905847",0,0,3,0,1,0,4,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Curtobacterium","Curtobacterium sp. BH-2-1-1"
"1090","1981880",0,0,1,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Nitrosomonadales","Sterolibacteriaceae","Denitratisoma","Denitratisoma sp. DHT3"
"1091","2015173",0,0,1,0,0,0,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Hymenoptera","Formicidae","Ooceraea","Ooceraea biroi"
"1092","2025351",0,0,1,0,0,0,0,0,"Archaea",NA,"Euryarchaeota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobacterium","Methanobacterium sp. BAmetb5"
"1093","2026240",0,0,1,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella quasivariicola"
"1094","2044626",0,0,1,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Apiales","Araliaceae","Panax","Panax sp. VM-2017"
"1095","2052056",0,0,1,0,1,0,2,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea sp. MSR2"
"1096","2054914",0,0,1,2,0,1,1,5,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. 02C 26"
"1097","2108445",0,0,1,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium","Mesorhizobium sp. DCY119"
"1098","2448483",0,0,1,0,0,0,1,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia sp. 3ACOL1"
"1099","2479367",0,0,2,0,0,0,1,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Buttiauxella","Buttiauxella sp. 3AFRM03"
"1100","2487072",0,0,1,0,0,0,0,0,"Bacteria",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium sp. H6466"
"1101","2496992",0,0,1,0,0,0,0,5,"Viruses",NA,"Uroviricota","Caudoviricetes","Caudovirales","Myoviridae","Myohalovirus","Halobacterium virus ChaoS9"
"1102","2500132",0,0,1,0,1,0,2,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter sp. N18-03635"
"1103","2547962",0,0,1,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia","Erwinia sp. QL-Z3"
"1104","2591644",0,0,1,0,0,0,0,0,"Viruses",NA,NA,NA,NA,NA,NA,"Prokaryotic dsDNA virus sp."
"1105","2594913",0,0,1,0,0,0,1,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium sanguinis"
"1106","2597770",0,0,1,0,0,0,4,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. BJP69"
"1107","2609668",0,0,1,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Acinetobacter sp. C16S1"
"1108","2662362",0,0,1,0,1,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Acinetobacter sp. dk386"
"1109","2714110",0,0,1,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Acinetobacter sp. Marseille-Q1620"
"1110","305",0,0,0,2,1,0,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Ralstonia solanacearum"
"1111","452",0,0,0,2,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella spiritensis"
"1112","1908",0,0,0,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces globisporus"
"1113","1967",0,0,0,2,0,0,1,16,"Bacteria",NA,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces kanamyceticus"
"1114","2001",0,0,0,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Streptosporangium","Streptosporangium roseum"
"1115","4006",0,0,0,5,1,1,1,11,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Linaceae","Linum","Linum usitatissimum"
"1116","4532",0,0,0,2,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Oryza","Oryza australiensis"
"1117","4563",0,0,0,3,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Tripsacum","Tripsacum dactyloides"
"1118","4899",0,0,0,0,0,0,0,0,"Eukaryota","Fungi","Ascomycota","Schizosaccharomycetes","Schizosaccharomycetales","Schizosaccharomycetaceae","Schizosaccharomyces","Schizosaccharomyces octosporus"
